popularity,vote_count_x,vote_average_x,release_date,original_language_x,genre_ids,belongs_to_collection,budget,production_companies,production_countries,revenue,day_of_week,month,quarter,en_int_lang,collection
0.6,1.0,7.0,2018-03-14,nl,Drama|,na,0.0,Family Affair Films,NL,0.0,2,3,1,int,Collection
0.6,2.0,7.0,2018-02-28,nl,na|,na,0.0,Corrino Media Group,NL,0.0,2,2,1,int,Collection
0.6,1.0,7.0,2018-02-14,nl,Comedy|Music|,na,0.0,IJswater Films BV,NL,0.0,2,2,1,int,Collection
3.428,14.0,7.0,2018-03-10,en,Drama|,na,0.0,na,na,0.0,5,3,1,en,Collection
0.868,5.0,7.0,2018-02-23,de,Drama|,na,0.0,na,DE,0.0,4,2,1,int,Collection
0.6,1.0,7.0,2018-10-03,fr,Animation|Documentary|,na,0.0,Dschoint Ventschr Filmproduktion AG,HR,0.0,2,10,4,int,Collection
0.914,1.0,7.0,2018-01-19,my,Drama|Thriller|,na,0.0,Central Base Productions,MM,0.0,4,1,1,int,Collection
0.6,2.0,7.0,2018-01-25,en,Horror|Comedy|,na,50000.0,Destruction Inc Films,US,0.0,3,1,1,en,Collection
0.696,1.0,7.0,2018-02-21,en,Documentary|,na,0.0,na,CU,0.0,2,2,1,en,Collection
0.6,3.0,7.0,2018-02-20,fr,Drama|Crime|,na,0.0,ARTE,CH,0.0,1,2,1,int,Collection
0.6,1.0,7.0,2018-03-06,no,Documentary|,na,0.0,Spætt Film,NO,0.0,1,3,1,int,Collection
0.6,2.0,7.0,2018-01-24,es,Comedy|,na,0.0,na,na,0.0,2,1,1,int,Collection
1.85,3.0,7.0,2018-02-09,te,Comedy|Romance|,na,0.0,Sri Venkateswara Cine Chitra,IN,0.0,4,2,1,int,Collection
0.6,1.0,7.0,2018-07-20,es,Documentary|,na,0.0,Weltfilm,UY,0.0,4,7,3,int,Collection
0.6,2.0,7.0,2018-11-14,fr,Documentary|,na,0.0,Sophie Dulac Productions,FR,0.0,2,11,4,int,Collection
0.6,3.0,7.0,2018-01-11,nl,Documentary|Music|,na,0.0,Pupkin,NL,0.0,3,1,1,int,Collection
1.5290000000000001,4.0,7.0,2018-10-02,ru,Documentary|,na,0.0,Imperativ Film,DE,0.0,1,10,4,int,Collection
0.69,2.0,7.0,2018-11-23,es,Drama|,na,0.0,Polar Star Films,AR,0.0,4,11,4,int,Collection
0.7140000000000001,3.0,7.0,2018-09-15,ja,Drama|,na,0.0,na,na,0.0,5,9,3,int,Collection
0.657,1.0,7.0,2018-02-01,en,Documentary|,na,0.0,De Familie Film & TV,NL,0.0,3,2,1,en,Collection
0.6,1.0,7.0,2018-03-02,fr,Drama|,na,0.0,Art & Essai,CA,0.0,4,3,1,int,Collection
0.7290000000000001,2.0,7.0,2018-01-14,cs,Drama|Comedy|TV Movie|,na,0.0,na,CZ,0.0,6,1,1,int,Collection
0.642,1.0,7.0,2018-01-08,ru,Drama|Comedy|Documentary|,na,0.0,na,RU,0.0,0,1,1,int,Collection
1.4,4.0,7.0,2018-01-12,cn,Action|Comedy|,na,0.0,上海千旗影业有限公司,CN,0.0,4,1,1,int,Collection
1.067,1.0,7.0,2018-01-31,en,Documentary|,na,0.0,Walenciak Film,DK,0.0,2,1,1,en,Collection
1.604,1.0,7.0,2018-07-05,en,Documentary|,na,0.0,na,AU,0.0,3,7,3,en,Collection
0.6,3.0,7.0,2018-02-21,de,Drama|,na,0.0,StoryBay Cinema,DE,0.0,2,2,1,int,Collection
0.84,1.0,7.0,2018-01-11,en,Documentary|,na,0.0,na,na,0.0,3,1,1,en,Collection
6.542000000000001,6.0,7.0,2018-01-11,th,Fantasy|Animation|,na,0.0,Exformat Films,TH,0.0,3,1,1,int,Collection
0.6,2.0,7.0,2018-02-18,fr,Documentary|,na,0.0,Opéra National de Paris,FR,0.0,6,2,1,int,Collection
1.062,1.0,7.0,2018-01-08,hi,Comedy|,na,0.0,Harsh Dream Ventures,IN,0.0,0,1,1,int,Collection
0.98,3.0,7.0,2018-04-10,ur,Comedy|Crime|,na,0.0,Huzu Productions,PK,0.0,1,4,2,int,Collection
1.176,1.0,7.0,2018-01-03,en,Documentary|,na,0.0,na,na,0.0,2,1,1,en,Collection
0.6,3.0,7.0,2018-02-09,zh,Drama|Comedy|,na,0.0,氧氣電影,TW,0.0,4,2,1,int,Collection
0.6579999999999999,1.0,7.0,2018-04-01,de,Crime|,na,0.0,na,DE,0.0,6,4,2,int,Collection
0.642,1.0,7.0,2018-01-04,lv,na|,na,0.0,na,na,0.0,3,1,1,int,Collection
4.52,12.0,7.0,2018-01-03,en,Thriller|Mystery|,na,0.0,Off The Dock,US,0.0,2,1,1,en,Collection
0.804,3.0,7.0,2018-03-31,tl,Drama|Romance|,na,0.0,VIVA Entertainment,PH,0.0,5,3,1,int,Collection
0.6,2.0,7.0,2018-03-16,af,Fantasy|,na,0.0,na,na,0.0,4,3,1,int,Collection
0.84,1.0,7.0,2018-04-11,nl,Documentary|,na,0.0,na,NL,0.0,2,4,2,int,Collection
0.74,3.0,7.0,2018-09-21,tr,Drama|,na,0.0,na,TR,0.0,4,9,3,int,Collection
0.6,1.0,7.0,2018-01-08,fr,Drama|,na,0.0,Belva Film,CH,0.0,0,1,1,int,Collection
0.6,1.0,7.0,2018-01-20,ar,Documentary|,na,0.0,Gidalya Pictures,JO,0.0,5,1,1,int,Collection
4.378,4.0,7.0,2018-11-28,en,Documentary|,na,0.0,Christian Frei Filmproductions,US,0.0,2,11,4,en,Collection
5.431,32.0,7.0,2018-07-20,en,Documentary|,na,0.0,Evergreen Pictures,US,0.0,4,7,3,en,Collection
0.81,4.0,7.0,2018-02-21,no,Comedy|,na,2000000.0,74 Entertainment,NO,0.0,2,2,1,int,Collection
1.02,4.0,7.0,2018-03-15,nl,Drama|Comedy|,na,0.0,KeyFilm,NL,0.0,3,3,1,int,Collection
1.4,1.0,7.0,2018-03-24,en,Drama|Music|Romance|,na,2500.0,na,US,0.0,5,3,1,en,Collection
0.96,1.0,7.0,2018-01-19,en,Documentary|,na,0.0,na,na,0.0,4,1,1,en,Collection
1.714,4.0,7.0,2018-01-18,en,Drama|Comedy|,na,0.0,Mister Lister Films,US,0.0,3,1,1,en,Collection
0.9079999999999999,1.0,7.0,2018-01-21,en,Documentary|,na,0.0,na,na,0.0,6,1,1,en,Collection
2.8689999999999998,4.0,7.0,2018-09-22,en,Drama|Comedy|Thriller|Family|,na,0.0,Smudge Films,US,0.0,5,9,3,en,Collection
0.7509999999999999,2.0,7.0,2018-10-26,fi,Drama|History|Romance|,na,2000000.0,Suomen Filmiteollisuus,FI,0.0,4,10,4,int,Collection
2.7710000000000004,1.0,7.0,2018-06-01,en,Thriller|,na,0.0,na,CH,0.0,4,6,2,en,Collection
0.971,3.0,7.0,2018-01-13,de,Crime|,Friesland,0.0,na,DE,0.0,5,1,1,int,Collection
2.565,25.0,7.0,2018-09-27,ru,Drama|History|,na,1500000.0,Big Cinema House,RU,0.0,3,9,3,int,Collection
1.5390000000000001,13.0,7.0,2018-02-16,ja,Drama|Crime|,na,0.0,Kino Films,JP,0.0,4,2,1,int,Collection
0.6,2.0,7.0,2018-10-12,ta,na|,na,0.0,na,na,0.0,4,10,4,int,Collection
0.6,1.0,7.0,2018-02-09,en,Drama|Western|,na,1500.0,Avenue 9 Productions,US,0.0,4,2,1,en,Collection
0.674,2.0,7.0,2018-02-21,en,Drama|Thriller|Mystery|,na,0.0,na,US,0.0,2,2,1,en,Collection
0.66,1.0,7.0,2018-08-10,hi,Thriller|,na,0.0,na,na,0.0,4,8,3,int,Collection
3.4619999999999997,1.0,7.0,2018-10-21,en,Drama|History|TV Movie|,na,0.0,Swirl Films,US,0.0,6,10,4,en,Collection
1.8119999999999998,7.0,7.0,2018-04-06,en,Drama|,na,0.0,Blank Page,IE,0.0,4,4,2,en,Collection
0.6,2.0,7.0,2018-05-14,de,Crime|,na,0.0,na,DE,0.0,0,5,2,int,Collection
0.6,1.0,7.0,2018-03-08,en,Drama|,na,0.0,na,GR,0.0,3,3,1,en,Collection
2.227,2.0,7.0,2018-06-15,en,Crime|,na,3000.0,JRH Films,US,0.0,4,6,2,en,Collection
0.94,2.0,7.0,2018-04-20,hi,Drama|Action|,na,0.0,Karma Features,IN,0.0,4,4,2,int,Collection
1.484,3.0,7.0,2018-02-01,ja,Thriller|Mystery|,na,0.0,Showgate,JP,0.0,3,2,1,int,Collection
0.84,1.0,7.0,2018-10-17,fi,Drama|,na,0.0,Optipari Oy,FI,0.0,2,10,4,int,Collection
0.6,3.0,7.0,2018-06-28,pt,Horror|,na,0.0,na,BR,0.0,3,6,2,int,Collection
2.748,2.0,7.0,2018-01-23,en,Drama|Comedy|,na,0.0,Bugeater Films,US,0.0,1,1,1,en,Collection
1.088,3.0,7.0,2018-11-09,en,Drama|Mystery|,na,0.0,Centre du Cinéma et de l'Audiovisuel de la Fédération Wallonie-Bruxelles,BE,0.0,4,11,4,en,Collection
0.6,4.0,7.0,2018-08-01,es,Drama|,na,0.0,na,CL,0.0,2,8,3,int,Collection
0.6,1.0,7.0,2018-11-22,sq,Drama|,na,0.0,Graal Films,AL,0.0,3,11,4,int,Collection
1.534,8.0,7.0,2018-08-17,es,Comedy|Romance|,na,0.0,na,MX,0.0,4,8,3,int,Collection
1.4,2.0,7.0,2018-05-12,en,Drama|,na,0.0,na,na,0.0,5,5,2,en,Collection
0.925,2.0,7.0,2018-12-27,en,Drama|,na,0.0,Mitos Film,NL,0.0,3,12,4,en,Collection
2.838,17.0,7.0,2018-04-27,en,Drama|Romance|,na,0.0,Screen Ireland,IE,0.0,4,4,2,en,Collection
1.266,1.0,7.0,2018-04-05,en,Drama|Documentary|,na,0.0,Transmission Pictures,AU,0.0,3,4,2,en,Collection
1.67,8.0,7.0,2018-03-15,es,Drama|Crime|,na,0.0,64A Films,AR,0.0,3,3,1,int,Collection
1.9280000000000002,4.0,7.0,2018-05-30,en,Drama|,na,0.0,Bill Kenwright Films,GB,0.0,2,5,2,en,Collection
0.688,2.0,7.0,2018-03-15,el,Drama|Comedy|,na,0.0,Lola39 Films,GR,0.0,3,3,1,int,Collection
1.4,3.0,7.0,2018-04-05,nl,Drama|,na,0.0,Coin Film,DE,0.0,3,4,2,int,Collection
0.6,1.0,7.0,2018-04-27,en,Comedy|Thriller|,na,21000.0,cinema viscera,AU,0.0,4,4,2,en,Collection
3.092,4.0,7.0,2018-02-02,en,Drama|Action|Documentary|,na,0.0,The Filmmaker Fund,US,0.0,4,2,1,en,Collection
4.232,53.0,7.0,2018-02-23,es,Drama|,na,0.0,Zeta Cinema,ES,0.0,4,2,1,int,Collection
1.4880000000000002,1.0,7.0,2018-05-16,de,Drama|,na,0.0,Eikon Media GmbH,DE,0.0,2,5,2,int,Collection
1.54,1.0,7.0,2018-08-17,en,Thriller|,na,0.0,na,na,0.0,4,8,3,en,Collection
1.2919999999999998,2.0,7.0,2018-08-24,hi,Drama|,na,0.0,na,na,0.0,4,8,3,int,Collection
0.6,1.0,7.0,2018-02-14,cs,Animation|,na,0.0,na,CZ,0.0,2,2,1,int,Collection
0.6,1.0,7.0,2018-02-08,de,Drama|Comedy|,na,0.0,Bayerischer Rundfunk,DE,0.0,3,2,1,int,Collection
4.098,5.0,7.0,2018-08-31,en,Documentary|Music|,na,0.0,Capture,JP,0.0,4,8,3,en,Collection
3.111,3.0,7.0,2018-05-11,en,Documentary|,na,0.0,Quixotic Endeavors,US,0.0,4,5,2,en,Collection
0.7390000000000001,1.0,7.0,2018-09-19,fr,Drama|,na,0.0,na,KH,0.0,2,9,3,int,Collection
0.7759999999999999,2.0,7.0,2018-10-06,en,Drama|Horror|Comedy|,na,0.0,na,US,0.0,5,10,4,en,Collection
1.022,2.0,7.0,2018-04-30,en,na|,na,0.0,na,na,0.0,0,4,2,en,Collection
2.596,1.0,7.0,2018-02-17,en,Documentary|,na,0.0,Memory,US,0.0,5,2,1,en,Collection
6.4110000000000005,54.0,7.0,2018-05-13,en,Comedy|,na,0.0,Comedy Dynamics,na,0.0,6,5,2,en,Collection
3.795,85.0,7.0,2018-06-07,it,Drama|Crime|,na,0.0,Pepito Produzioni,IT,0.0,3,6,2,int,Collection
3.529,34.0,7.0,2018-08-23,he,Comedy|,na,0.0,Samsa Film,BE,0.0,3,8,3,int,Collection
11.491,855.0,7.0,2018-12-20,en,Drama|Comedy|,na,0.0,Echo Films,US,0.0,3,12,4,en,Collection
9.502,275.0,7.0,2018-10-05,id,Action|Thriller|Crime|,na,0.0,Screenplay Infinite Films,ID,0.0,4,10,4,int,Collection
11.530999999999999,1706.0,7.0,2018-06-12,en,Comedy|Romance|,na,0.0,Treehouse Pictures,US,0.0,1,6,2,en,Collection
5.587999999999999,71.0,7.0,2018-12-06,de,Comedy|,na,0.0,Pantaleon Films,DE,0.0,3,12,4,int,Collection
5.869,45.0,7.0,2018-10-12,en,Drama|Romance|,na,0.0,Tauras Films,LT,0.0,4,10,4,en,Collection
4.05,40.0,7.0,2018-12-10,en,Comedy|Romance|TV Movie|,na,0.0,Freeform,na,0.0,0,12,4,en,Collection
5.685,59.0,7.0,2018-04-03,en,Comedy|,na,0.0,Jean-Marc Dumontet,na,0.0,1,4,2,en,Collection
2.259,18.0,7.0,2018-09-17,en,Documentary|TV Movie|,na,0.0,Randy Murray Productions,na,0.0,0,9,3,en,Collection
2.886,15.0,7.0,2018-08-03,hi,Drama|,na,0.0,Soham Rockstar Entertainment,IN,0.0,4,8,3,int,Collection
10.575,15.0,7.0,2018-04-27,te,Action|,na,0.0,Ramalakshmi Cine Creations,IN,0.0,4,4,2,int,Collection
9.57,499.0,7.0,2018-05-19,en,Adventure|Fantasy|Comedy|,na,19116000.0,Tornasol Films,BE,0.0,5,5,2,en,Collection
8.685,354.0,7.0,2018-09-07,en,Adventure|Animation|Action|Family|,na,22000000.0,Baozou Manhua,CA,0.0,4,9,3,en,Collection
3.927,13.0,7.0,2018-03-17,en,Romance|TV Movie|,na,0.0,na,na,0.0,5,3,1,en,Collection
8.333,39.0,7.0,2018-02-20,de,Romance|,na,0.0,Silver Peak Productions,US,0.0,1,2,1,int,Collection
8.309,285.0,6.9,2018-10-26,es,Drama|History|Thriller|,na,0.0,FilmTeam,ES,0.0,4,10,4,int,Collection
1.3869999999999998,10.0,7.0,2018-12-27,ru,Comedy|,na,0.0,Студія Квартал 95,na,0.0,3,12,4,int,Collection
3.077,19.0,6.9,2018-09-28,es,Drama|,na,0.0,Snowglobe,DK,0.0,4,9,3,int,Collection
4.685,56.0,6.9,2018-03-08,ru,Comedy|,na,2000000.0,Droog Drooga,RU,0.0,3,3,1,int,Collection
1.507,9.0,6.9,2018-01-18,en,Documentary|,na,0.0,na,CA,0.0,3,1,1,en,Collection
2.435,9.0,6.9,2018-01-20,en,Documentary|,na,0.0,na,na,0.0,5,1,1,en,Collection
5.568,9.0,6.9,2018-08-07,en,Drama|Thriller|,na,0.0,Doppel Films,US,0.0,1,8,3,en,Collection
3.987,16.0,6.9,2018-04-29,en,History|Documentary|,na,0.0,Good Soup Productions,CA,0.0,6,4,2,en,Collection
1.286,8.0,6.9,2018-10-13,hi,Drama|Comedy|Family|,na,0.0,SaarthiE,IN,0.0,5,10,4,int,Collection
2.56,23.0,6.9,2018-02-02,tr,Drama|Comedy|Thriller|,na,0.0,Frigo Film,TR,0.0,4,2,1,int,Collection
2.9339999999999997,15.0,6.9,2018-06-22,en,Comedy|,na,0.0,WestEnd Films,GB,0.0,4,6,2,en,Collection
3.353,15.0,6.8,2018-04-19,it,Drama|,na,0.0,Vivi Film,IT,0.0,3,4,2,int,Collection
4.084,66.0,6.9,2018-04-05,it,Comedy|,na,0.0,Notorious Pictures,IT,0.0,3,4,2,int,Collection
1.4509999999999998,7.0,6.9,2018-07-27,fr,Drama|Comedy|,1981 Collection,0.0,GO Films,CA,0.0,4,7,3,int,Collection
11.798,2406.0,6.9,2018-12-28,en,Drama|Thriller|Science Fiction|Mystery|TV Movie|,na,0.0,House of Tomorrow,GB,0.0,4,12,4,en,Collection
2.897,13.0,6.9,2018-12-14,en,Drama|Romance|TV Movie|,na,0.0,na,US,0.0,4,12,4,en,Collection
4.971,78.0,6.9,2018-06-28,fr,Drama|Comedy|,na,0.0,Cinémaginaire,CA,0.0,3,6,2,int,Collection
1.365,13.0,6.9,2018-04-20,hi,Drama|Family|,na,0.0,Namah Pictures,IR,0.0,4,4,2,int,Collection
16.843,5881.0,6.9,2018-12-13,en,Drama|Thriller|,na,19800000.0,Universal Pictures,US,0.0,3,12,4,en,Collection
9.345,925.0,6.9,2018-09-19,en,Comedy|Western|,na,0.0,Why Not Productions,US,0.0,2,9,3,en,Collection
1.68,6.0,6.9,2018-10-04,id,Horror|,na,0.0,Skylar Pictures,ID,0.0,3,10,4,int,Collection
2.7439999999999998,18.0,6.9,2018-12-22,en,Comedy|Romance|TV Movie|,na,0.0,na,na,0.0,5,12,4,en,Collection
3.707,6.0,6.9,2018-10-08,en,Comedy|,na,0.0,na,US,0.0,0,10,4,en,Collection
1.393,6.0,6.9,2018-10-25,ru,Drama|,na,0.0,Non-Stop Productions,EE,0.0,3,10,4,int,Collection
1.3419999999999999,6.0,6.9,2018-10-04,nl,Drama|,na,0.0,Het Familiedrama,NL,0.0,3,10,4,int,Collection
2.9930000000000003,24.0,6.9,2018-09-30,cn,Action|Crime|,na,38272500.0,Noori Pictures,CN,0.0,6,9,3,int,Collection
5.136,78.0,6.9,2018-08-29,fr,Drama|,na,0.0,Les Films de la Croisade,FR,0.0,2,8,3,int,Collection
0.9279999999999999,6.0,6.9,2018-11-09,en,Animation|Comedy|,na,0.0,DreamWorks Animation,na,0.0,4,11,4,en,Collection
2.572,23.0,6.9,2018-11-16,ar,Documentary|War|,na,0.0,Basis Berlin Filmproduktion,DE,0.0,4,11,4,int,Collection
2.108,17.0,6.9,2018-03-29,te,Drama|Action|,na,7800000.0,Konidela Production Company,IN,0.0,3,3,1,int,Collection
2.477,28.0,6.9,2018-09-19,ko,Action|Thriller|Crime|,na,0.0,JK Film,KR,0.0,2,9,3,int,Collection
2.964,22.0,6.9,2018-08-30,uk,Drama|War|,na,0.0,Arthouse Traffic,FR,0.0,3,8,3,int,Collection
2.8510000000000004,23.0,7.0,2018-11-21,fr,Drama|War|,na,0.0,Wild Bunch,FR,0.0,2,11,4,int,Collection
2.1919999999999997,11.0,6.9,2018-10-19,da,Drama|,na,0.0,Movistar+,ES,0.0,4,10,4,int,Collection
9.482999999999999,87.0,6.9,2018-09-08,en,Drama|,na,0.0,Maven Pictures,US,0.0,5,9,3,en,Collection
11.65,730.0,6.9,2018-11-15,en,Drama|,na,0.0,Iconoclast,FR,0.0,3,11,4,en,Collection
4.337,41.0,6.9,2018-08-29,fr,Drama|Comedy|,na,0.0,Les Films du Kiosque,FR,0.0,2,8,3,int,Collection
0.6,5.0,6.9,2018-11-09,zh,Drama|,na,0.0,天馬行空數位有限公司,TW,0.0,4,11,4,int,Collection
5.317,15.0,6.9,2018-04-10,en,Comedy|,na,0.0,na,na,0.0,1,4,2,en,Collection
2.615,35.0,6.9,2018-08-09,pt,Horror|Thriller|,na,0.0,RT Features,BR,0.0,3,8,3,int,Collection
7.03,81.0,6.9,2018-11-02,en,Drama|Comedy|,na,12000000.0,SACI,FR,0.0,4,11,4,en,Collection
2.77,14.0,6.9,2018-12-15,en,Drama|Romance|TV Movie|,na,0.0,Hallmark Entertainment,na,0.0,5,12,4,en,Collection
2.95,51.0,6.9,2018-02-14,hi,Comedy|Romance|,na,0.0,RSVP Movies,IN,0.0,2,2,1,int,Collection
3.824,42.0,6.8,2018-12-21,pt,Comedy|,na,0.0,Porta dos Fundos,BR,0.0,4,12,4,int,Collection
4.252,47.0,6.9,2018-08-10,en,Drama|,na,0.0,Bow + Arrow Entertainment,US,0.0,4,8,3,en,Collection
4.308,17.0,6.9,2018-04-20,ja,Adventure|Fantasy|Action|Science Fiction|,na,0.0,na,JP,0.0,4,4,2,int,Collection
9.516,667.0,6.9,2018-07-06,en,Fantasy|Comedy|Science Fiction|,na,0.0,Cinereach,US,0.0,4,7,3,en,Collection
2.728,21.0,6.9,2018-02-20,en,Comedy|Documentary|,na,0.0,Marvel Studios,US,0.0,1,2,1,en,Collection
3.415,21.0,6.9,2018-07-13,en,Drama|,na,0.0,Quark Films,GB,0.0,4,7,3,en,Collection
3.0389999999999997,33.0,6.9,2018-09-07,ru,Drama|Thriller|Crime|,na,0.0,"Yellow, Black & White",RU,0.0,4,9,3,int,Collection
4.981,49.0,6.9,2018-12-07,en,Drama|Comedy|Family|,na,0.0,na,US,0.0,4,12,4,en,Collection
13.759,341.0,6.9,2018-12-11,en,Action|Comedy|,Deadpool Collection,0.0,Marvel Entertainment,US,0.0,1,12,4,en,Collection
4.172,17.0,6.9,2018-11-30,en,Drama|Action|Thriller|Crime|,na,0.0,WWE Studios,US,0.0,4,11,4,en,Collection
0.985,8.0,6.9,2018-09-21,pa,Drama|Comedy|,na,0.0,Shri Narotam Ji Production,IN,0.0,4,9,3,int,Collection
4.4,17.0,6.7,2018-09-07,ar,Drama|,na,0.0,Midi La Nuit,CA,0.0,4,9,3,int,Collection
1.744,8.0,6.9,2018-11-08,da,Thriller|,na,0.0,Beo Starling,DK,0.0,3,11,4,int,Collection
2.911,8.0,6.9,2018-06-21,en,Drama|Comedy|,na,0.0,Mecca Films,GB,0.0,3,6,2,en,Collection
6.265,61.0,6.9,2018-10-18,de,Comedy|,na,0.0,Constantin Film,DE,0.0,3,10,4,int,Collection
2.682,12.0,6.9,2018-06-21,es,Drama|Comedy|,na,0.0,Rizoma Films,AR,0.0,3,6,2,int,Collection
9.308,781.0,6.9,2018-11-09,en,Drama|Action|History|,na,0.0,Anonymous Content,GB,0.0,4,11,4,en,Collection
0.649,7.0,6.9,2018-05-15,pt,Comedy|Romance|,na,0.0,na,BR,0.0,1,5,2,int,Collection
1.95,14.0,6.9,2018-09-21,pl,Drama|History|Romance|,na,0.0,Filmicon,PL,0.0,4,9,3,int,Collection
4.334,22.0,7.0,2018-08-15,te,Romance|,na,0.0,GA2 Pictures,IN,0.0,2,8,3,int,Collection
1.87,7.0,6.9,2018-10-11,pt,Comedy|,na,0.0,Noodles Production,BE,0.0,3,10,4,int,Collection
2.0380000000000003,7.0,6.9,2018-10-11,ml,Drama|Action|History|,na,6463350.0,Sree Gokulam Movies,IN,0.0,3,10,4,int,Collection
3.938,7.0,6.9,2018-03-23,en,Drama|Thriller|Family|,na,0.0,Pollywogs Films,US,0.0,4,3,1,en,Collection
6.513999999999999,114.0,6.9,2018-04-18,en,Drama|Thriller|Crime|Mystery|,na,0.0,Agile Films,GB,0.0,2,4,2,en,Collection
4.0489999999999995,65.0,6.9,2018-03-08,en,Drama|Family|,na,0.0,Glenpictures,AU,0.0,3,3,1,en,Collection
8.573,229.0,6.9,2018-01-26,en,Drama|Comedy|,na,0.0,2929 Productions,US,0.0,4,1,1,en,Collection
3.638,48.0,6.8,2018-10-11,de,Horror|,na,0.0,Syrreal Entertainment,DE,0.0,3,10,4,int,Collection
2.6180000000000003,10.0,6.9,2018-12-15,en,Drama|Romance|TV Movie|,na,0.0,Hallmark Entertainment,na,0.0,5,12,4,en,Collection
4.967,161.0,6.9,2018-05-31,es,Comedy|,na,0.0,na,PE,0.0,3,5,2,int,Collection
2.6189999999999998,30.0,6.9,2018-03-15,es,Drama|,na,0.0,LA FABRICA NOCTURNA PRODUCTIONS,BR,0.0,3,3,1,int,Collection
1.883,12.0,6.9,2018-05-13,de,Drama|Thriller|Mystery|,na,0.0,Centre du Cinéma et de l'Audiovisuel de la Fédération Wallonie-Bruxelles,BE,0.0,6,5,2,int,Collection
2.09,23.0,6.8,2018-10-22,it,History|Documentary|,na,0.0,na,IT,0.0,0,10,4,int,Collection
4.744,13.0,6.8,2018-07-13,en,Documentary|,na,0.0,na,GB,0.0,4,7,3,en,Collection
1.879,16.0,6.8,2018-12-15,en,Romance|TV Movie|,na,0.0,Lifetime,na,0.0,5,12,4,en,Collection
2.516,16.0,6.8,2018-09-20,ml,Thriller|,na,0.0,Amal Neerad Productions,IN,0.0,3,9,3,int,Collection
6.417000000000001,67.0,6.8,2018-04-25,en,Drama|History|Western|,na,0.0,Black Bicycle Entertainment,US,0.0,2,4,2,en,Collection
9.176,215.0,6.8,2018-11-16,en,Drama|War|,na,0.0,Kamala Films,GB,0.0,4,11,4,en,Collection
0.738,3.0,6.8,2018-11-23,mr,na|,na,0.0,na,na,0.0,4,11,4,int,Collection
3.73,6.0,6.8,2018-12-30,en,Thriller|TV Movie|,na,0.0,na,CA,0.0,6,12,4,en,Collection
4.7,3.0,6.8,2018-11-05,en,Documentary|,na,0.0,na,US,0.0,0,11,4,en,Collection
0.6,3.0,6.8,2018-10-25,id,Horror|,na,0.0,Maxima Pictures,ID,0.0,3,10,4,int,Collection
3.821,6.0,6.8,2018-09-07,en,History|Documentary|,na,0.0,Melbar Entertainment Group,CA,0.0,4,9,3,en,Collection
3.397,6.0,6.8,2018-07-01,en,Thriller|TV Movie|,na,0.0,Lethal Tender Productions,CA,0.0,6,7,3,en,Collection
3.7689999999999997,9.0,6.8,2018-08-07,en,Drama|Thriller|,na,0.0,Section 3 Films,US,0.0,1,8,3,en,Collection
2.13,12.0,6.8,2018-04-27,ja,Drama|Comedy|Romance|,na,0.0,Chukyo TV Broadcasting Company,JP,0.0,4,4,2,int,Collection
4.511,18.0,6.8,2018-04-08,en,Documentary|,na,0.0,Fine Point Films,US,0.0,6,4,2,en,Collection
1.061,4.0,6.9,2018-11-21,bg,Drama|,na,0.0,Red Carpet,BG,0.0,2,11,4,int,Collection
3.1919999999999997,18.0,6.8,2018-10-06,en,Drama|,na,601191.0,British Film Institute,GB,0.0,5,10,4,en,Collection
2.503,24.0,6.8,2018-01-20,pt,Drama|,na,0.0,Grafo Audiovisual,BR,0.0,5,1,1,int,Collection
4.738,6.0,6.8,2018-08-18,en,Action|Science Fiction|,The Immortal Wars Collection,0.0,Carcass Studios,US,0.0,5,8,3,en,Collection
5.71,42.0,6.8,2018-03-28,en,Documentary|Family|,na,0.0,Silverback Films,GB,0.0,2,3,1,en,Collection
1.926,32.0,6.8,2018-09-28,hi,Drama|Comedy|Family|,na,0.0,Yash Raj Films,IN,0.0,4,9,3,int,Collection
8.291,92.0,6.8,2018-09-21,zh,Drama|Crime|Romance|,na,0.0,MK2 Productions,JP,0.0,4,9,3,int,Collection
3.945,11.0,6.8,2018-11-17,en,Romance|Family|TV Movie|,na,0.0,na,US,0.0,5,11,4,en,Collection
8.259,85.0,6.8,2018-03-09,en,Documentary|,na,0.0,Motto Pictures,US,0.0,4,3,1,en,Collection
7.466,186.0,6.8,2018-05-09,en,Animation|Action|Science Fiction|,na,0.0,DC Entertainment,US,0.0,2,5,2,en,Collection
5.912999999999999,28.0,6.7,2018-11-02,en,Action|,The Marine Collection,0.0,Fiction Films,US,0.0,4,11,4,en,Collection
7.686,43.0,6.8,2018-04-03,en,Drama|Music|,Honey Collection,0.0,Universal Pictures,na,0.0,1,4,2,en,Collection
4.654,24.0,6.8,2018-04-20,en,Documentary|,na,0.0,Sidestilt,US,0.0,4,4,2,en,Collection
2.522,8.0,6.8,2018-12-07,en,Adventure|Action|Comedy|Family|,Bernie the Dolphin Collection,0.0,AIC Studios,CA,0.0,4,12,4,en,Collection
5.468,374.0,6.8,2018-04-24,it,Drama|,Loro Collection,0.0,Universal Pictures,FR,0.0,1,4,2,int,Collection
9.029,87.0,6.8,2018-04-12,en,Drama|,na,0.0,Maze Pictures,IT,0.0,3,4,2,en,Collection
5.7010000000000005,55.0,6.8,2018-10-06,en,Drama|,na,0.0,Cinereach,US,0.0,5,10,4,en,Collection
